226,0,25,196,215,
226,0,23,195,215,
225,0,19,195,214,
224,0,21,195,214,
224,0,19,195,214,
223,0,16,194,214,
222,0,14,194,213,
221,0,11,194,213,
220,0,10,193,213,
219,0,8,193,212,
218,0,7,193,212,
217,0,5,192,212,
217,0,4,192,211,
216,0,3,192,211,
215,0,1,192,211,
214,0,0,191,211,
213,0,0,191,210,
213,0,2,191,210,
212,0,2,190,210,
211,0,2,190,209,
211,0,4,190,209,
211,0,3,190,209,
210,0,3,189,209,
210,0,4,189,208,
210,0,3,189,208,
209,0,4,188,208,
209,0,3,188,207,
209,0,4,188,207,
208,0,3,187,207,
208,0,6,187,207,
208,0,4,187,206,
208,0,4,187,206,
207,0,4,186,206,
207,0,4,186,205,
207,0,4,186,205,
206,0,6,185,205,
206,0,6,185,204,
206,0,3,185,204,
206,0,4,185,204,
205,0,1,184,204,
205,0,3,184,203,
204,0,3,184,203,
204,0,2,183,203,
204,0,4,183,202,
203,0,4,183,202,
203,0,2,183,202,
203,0,4,182,202,
202,0,3,182,201,
202,0,2,182,201,
202,0,3,181,201,
201,0,3,181,200,
201,0,3,181,200,
201,0,4,180,200,
201,0,3,180,199,
200,0,0,180,199,
200,0,0,180,199,
199,0,1,179,199,
199,0,0,179,198,
198,0,1,179,198,
198,0,2,178,198,
198,0,2,178,197,
197,0,0,178,197,
197,0,2,178,197,
197,0,2,177,197,
197,0,2,177,196,
196,0,0,177,196,
196,0,2,176,196,
196,0,2,176,195,
195,0,0,176,195,
195,0,3,175,195,
195,0,3,175,195,
195,0,3,175,194,
194,0,1,175,194,
194,0,2,174,194,
194,0,0,174,193,
193,0,2,174,193,
193,0,2,173,193,
193,0,3,173,192,
192,0,0,173,192,
192,0,1,173,192,
192,0,2,172,192,
192,0,3,172,191,
192,0,4,172,191,
191,0,2,171,191,
191,0,1,171,190,
191,0,1,171,190,
190,0,2,170,190,
190,0,1,170,190,
189,0,1,170,189,
189,0,2,170,189,
189,0,2,169,189,
189,0,2,169,188,
188,0,3,169,188,
188,0,3,168,188,
188,0,1,168,187,
187,0,0,168,187,
187,0,2,168,187,
187,0,3,167,187,
186,0,0,167,186,
186,0,3,167,186,
186,0,3,166,186,
186,0,2,166,185,
185,0,0,166,185,
185,0,3,166,185,
185,0,4,165,185,
185,0,3,165,184,
185,0,3,165,184,
184,0,3,164,184,
184,0,3,164,183,
184,0,1,164,183,
183,0,2,163,183,
183,0,0,163,183,
182,0,0,163,182,
182,0,0,163,182,
182,0,2,162,182,
